height,width,time,type,scrollX,scrollY
810,1535,15474.355,mousemove,0,3150
810,1535,15486.355,mousemove,0,3150
810,1535,15499.355,mouseout,0,3150
810,1535,15499.355,mouseover,0,3150
810,1535,15499.355,mousemove,0,3150
810,1535,15512.355,mousemove,0,3150
810,1535,15524.355,mousemove,0,3150
810,1535,15536.355,mousemove,0,3150
810,1535,15548.355,mousemove,0,3150
810,1535,15560.355,mousemove,0,3150
810,1535,15573.355,mousemove,0,3150
810,1535,15585.355,mousemove,0,3150
810,1535,15598.355,mousemove,0,3150
810,1535,15610.355,mousemove,0,3150
810,1535,15623.355,mousemove,0,3150
810,1535,15635.355,mousemove,0,3150
810,1535,15648.355,mousemove,0,3150
810,1535,15661.355,mousemove,0,3150
810,1535,15673.355,mousemove,0,3150
810,1535,15685.355,mousemove,0,3150
810,1535,15698.355,mousemove,0,3150
810,1535,15710.355,mousemove,0,3150
810,1535,15723.355,mousemove,0,3150
810,1535,15735.355,mousemove,0,3150
810,1535,15746.355,mousemove,0,3150
810,1535,15759.355,mousemove,0,3150
810,1535,15771.355,mousemove,0,3150
810,1535,15784.355,mousemove,0,3150
810,1535,15797.355,mousemove,0,3150
810,1535,15810.355,mousemove,0,3150
810,1535,15822.355,mousemove,0,3150
810,1535,15834.355,mousemove,0,3150
810,1535,15847.355,mousemove,0,3150
810,1535,15859.355,mousemove,0,3150
810,1535,15872.355,mousemove,0,3150
810,1535,15884.355,mousemove,0,3150
810,1535,15897.355,mousemove,0,3150
810,1535,15909.355,mousemove,0,3150
810,1535,15921.355,mouseout,0,3150
810,1535,15921.355,mouseover,0,3150
810,1535,15921.355,mousemove,0,3150
810,1535,15934.355,mousemove,0,3150
810,1535,15946.355,mousemove,0,3150
810,1535,15959.355,mousemove,0,3150
810,1535,15971.355,mousemove,0,3150
810,1535,15984.355,mousemove,0,3150
810,1535,15996.355,mousemove,0,3150
810,1535,16009.355,mousemove,0,3150
810,1535,16021.355,mousemove,0,3150
810,1535,16033.355,mousemove,0,3150
810,1535,16046.355,mousemove,0,3150
810,1535,16057.355,mousemove,0,3150
810,1535,16070.355,mousemove,0,3150
810,1535,16082.355,mousemove,0,3150
810,1535,16095.355,mousemove,0,3150
810,1535,16107.355,mousemove,0,3150
810,1535,16121.355,mousemove,0,3150
810,1535,16133.355,mousemove,0,3150
810,1535,16146.355,mousemove,0,3150
810,1535,16157.355,mousemove,0,3150
810,1535,16170.355,mousemove,0,3150
810,1535,16182.355,mousemove,0,3150
810,1535,16195.355,mousemove,0,3150
810,1535,16207.355,mousemove,0,3150
810,1535,16220.355,mousemove,0,3150
810,1535,16232.355,mousemove,0,3150
810,1535,16245.355,mousemove,0,3150
810,1535,16257.355,mousemove,0,3150
810,1535,16269.355,mousemove,0,3150
810,1535,16282.355,mousemove,0,3150
810,1535,16294.355,mousemove,0,3150
810,1535,16307.355,mousemove,0,3150
810,1535,16319.355,mousemove,0,3150
810,1535,16332.355,mousemove,0,3150
810,1535,16344.355,mousemove,0,3150
810,1535,16357.355,mousemove,0,3150
810,1535,16369.355,mousemove,0,3150
810,1535,16382.355,mousemove,0,3150
810,1535,16394.355,mousemove,0,3150
810,1535,16407.355,mousemove,0,3150
810,1535,16419.355,mousemove,0,3150
810,1535,16431.355,mouseout,0,3150
810,1535,16431.355,mouseover,0,3150
810,1535,16431.355,mousemove,0,3150
810,1535,16444.355,mousemove,0,3150
810,1535,16456.355,mousemove,0,3150
810,1535,16469.355,mousemove,0,3150
810,1535,16481.355,mousemove,0,3150
810,1535,16493.355,mousemove,0,3150
810,1535,16505.355,mousemove,0,3150
810,1535,16518.355,mousemove,0,3150
810,1535,16530.355,mousemove,0,3150
810,1535,16903.355,mouseup,0,3150
810,1535,16903.355,click,0,3150
810,1535,17115.355,mousemove,0,3150
810,1535,17128.355,mousemove,0,3150
810,1535,17139.355,mouseout,0,3150
810,1535,17139.355,mouseover,0,3150
810,1535,17139.355,mousemove,0,3150
810,1535,17152.355,mousemove,0,3150
810,1535,17164.355,mousemove,0,3150
810,1535,17177.355,mousemove,0,3150
810,1535,17189.355,mousemove,0,3150
810,1535,17202.355,mousemove,0,3150
810,1535,17214.355,mousemove,0,3150
810,1535,17227.355,mousemove,0,3150
810,1535,17240.355,mousemove,0,3150
810,1535,17251.355,mousemove,0,3150
810,1535,17264.355,mousemove,0,3150
810,1535,17276.355,mousemove,0,3150
810,1535,17289.355,mousemove,0,3150
810,1535,17302.355,mousemove,0,3150
810,1535,17314.355,mousemove,0,3150
810,1535,17326.355,mousemove,0,3150
810,1535,17338.355,mousemove,0,3150
810,1535,17351.355,mousemove,0,3150
810,1535,17363.355,mousemove,0,3150
810,1535,17376.355,mousemove,0,3150
810,1535,17388.355,mousemove,0,3150
810,1535,17401.355,mousemove,0,3150
810,1535,17413.355,mousemove,0,3150
810,1535,17426.355,mousemove,0,3150
810,1535,17439.355,mousemove,0,3150
